class,RE,RENL,SWR,SKR,QR,CER,CS,ACF,CT,TAC,RT,RCF,TRC,RP,ExtLib,Sentiment,id
nu,56.32000000000002,67.28312500000003,0.5333333333333333,0.5333333333333333,0.0,0.12,0.3888201414050007,15,1,695,1,21,283,49,0.0,1,63783319-7076
nu,62.79000000000002,77.90500000000002,0.25,0.25,0.0,0.5,0.1386750490563073,0,0,339,0,0,134,42,0.0,1,63606946-7069
nu,74.27000000000001,75.99000000000002,0.45714285714285713,0.4857142857142857,0.0,0.08571428571428572,0.3481553119113957,0,0,339,0,0,134,42,0.0,1,63607355-7069
nu,89.66666666666667,100.0,0.4583333333333333,0.4583333333333333,0.0,0.041666666666666664,0.282842712474619,0,0,339,0,0,134,42,0.0,0,63610627-7069
nu,72.07326923076926,72.07326923076926,0.5476190476190477,0.5714285714285714,0.0,0.023809523809523808,0.2258769757263128,5,1,441,1,21,132,28,0.8593432085621647,1,63347239-7062
nu,100.0,100.0,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.18257418583505533,4,1,187,1,19,472,79,0.0,1,63355248-7062
nu,50.05500000000001,53.74661016949155,0.6307692307692307,0.6461538461538462,0.0,0.03076923076923077,0.28718984290030636,5,1,441,1,21,132,28,0.8593432085621647,1,63355572-7062
nu,80.49869565217392,88.83428571428574,0.52,0.52,0.0,0.12,0.16329931618554522,0,0,441,1,9,132,28,0.6962309301869197,1,63355951-7062
nu,68.18730769230773,76.80319767441863,0.48214285714285715,0.48214285714285715,0.0,0.17857142857142858,0.48805318625588057,5,1,441,1,21,132,28,0.8593432085621647,1,63530540-7062
nu,59.07000000000002,78.87285714285717,0.1794871794871795,0.20512820512820512,0.0,0.7948717948717948,0.11215443081840887,0,0,7098,0,0,436,45,0.0,1,63381747-7059
nu,89.52500000000002,89.52500000000002,0.30303030303030304,0.30303030303030304,0.0,0.030303030303030304,0.16169041669088866,0,0,3166,0,0,1338,272,0.0,1,63390647-7059
nu,66.42336956521743,75.32035714285716,0.4,0.42857142857142855,0.5,0.11428571428571428,0.15811388300841897,0,0,187,1,9,472,79,0.0,1,63552063-7059
nu,89.24500000000003,85.07411764705884,0.4782608695652174,0.6086956521739131,0.0,0.2608695652173913,0.10350983390135314,4,1,3166,1,22,1338,272,0.0,0,63379588-7053
nu,92.17119565217394,83.32000000000004,0.3548387096774194,0.3870967741935484,0.0,0.5806451612903226,0.44971901339751685,3,1,441,1,7,111,27,0.0,1,63414461-7053
nu,0.0,78.87285714285717,0.3076923076923077,0.3076923076923077,0.0,0.38461538461538464,0.3127716210856122,0,0,2387,0,0,1393,201,0.6617516803143516,1,62935286-7038
nu,72.99033018867925,81.63200000000002,0.4915254237288136,0.5084745762711864,0.5,0.1016949152542373,0.3575976876249205,0,0,785,1,28,1082,156,0.0,0,62113503-7023
nu,90.13250000000001,95.73000000000002,0.5789473684210527,0.5789473684210527,0.0,0.10526315789473684,0.13900960937138318,0,0,785,1,28,1082,156,0.0,0,62113596-7023
nu,60.27083333333334,76.22008470353764,0.4375,0.4444444444444444,0.0,0.11805555555555555,0.16290086260390768,1,1,785,1,24,1082,156,0.0,0,62115698-7023
nu,71.6732985074627,76.91375572519087,0.487012987012987,0.4935064935064935,0.0,0.03896103896103896,0.11985528261875329,2,1,441,0,0,73,26,0.0,1,65083777-7004
nu,60.73166666666671,60.73166666666671,0.5673076923076923,0.5673076923076923,0.0,0.009615384615384616,0.2829311422758963,0,0,44,0,0,74,19,0.0,1,61807609-6997
nu,86.29784037558686,95.29748299319732,0.36046511627906974,0.36046511627906974,0.0,0.3953488372093023,0.2629303872206929,0,0,0,1,15,699,173,0.0,1,61812708-6997
nu,0.0,87.94500000000002,0.2727272727272727,0.2727272727272727,0.0,0.4090909090909091,0.48145692048564936,0,0,237,1,8,200,24,0.6690622332926158,1,61294401-6984
nu,72.61545454545457,69.78500000000001,0.35294117647058826,0.35294117647058826,0.0,0.11764705882352941,0.12309149097933272,0,0,0,0,0,683,171,0.0,1,61350555-6982
nu,79.43428571428574,82.19500000000002,0.5373134328358209,0.582089552238806,0.0,0.05970149253731343,0.2705008904002297,15,1,695,1,12,262,39,0.0,0,61133765-6979
nu,90.09000000000002,100.0,0.4117647058823529,0.4117647058823529,0.0,0.4117647058823529,0.493435163795169,0,0,142,1,1,639,89,0.6412705314929323,1,61884755-1625
nu,98.67808823529413,100.0,0.43478260869565216,0.43478260869565216,0.5,0.13043478260869565,0.17782168978975482,0,0,315,1,1,559,77,0.7160894433721886,1,61893042-1625
nu,95.93928571428573,95.93928571428573,0.5,0.5,1.0,0.07142857142857142,0.40050093945740706,0,0,0,1,3,29,4,0.0,1,59757758-1621
nu,65.29590909090909,65.29590909090909,0.52,0.52,0.0,0.04,0.09805806756909202,0,0,17,1,1,23,2,0.0,1,59936738-1621
nu,73.84500000000001,73.84500000000001,0.5,0.5,0.0,0.16666666666666666,0.20412414523193154,0,0,0,1,1,29,4,0.0,1,60442700-1621
nu,100.0,100.0,0.5,0.5,0.0,0.5,0.0,13,1,370,1,105,2381,302,0.0,1,59425661-1619
nu,94.8039285714286,94.8039285714286,0.6153846153846154,0.6153846153846154,0.5,0.02564102564102564,0.0,12,1,456,1,24,970,113,0.0,1,58734224-1615
nu,100.0,100.0,0.5,0.5,0.0,0.16666666666666666,0.2886751345948129,4,1,315,1,25,556,75,0.0,1,57978361-1611
nu,78.87285714285717,78.87285714285717,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.0,4,1,315,1,25,556,75,0.0,1,57978541-1611
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,370,1,8,2377,300,0.0,1,56841121-1602
nu,78.755,82.9194230769231,0.5957446808510638,0.5957446808510638,0.5,0.1276595744680851,0.22360679774997896,3,1,19,0,0,26,3,0.0,0,55394450-1595
nu,75.87500000000001,70.33964285714288,0.2727272727272727,0.2727272727272727,0.5,0.18181818181818182,0.10050378152592121,3,1,19,0,0,26,3,0.0,1,55394592-1595
nu,100.0,100.0,0.5714285714285714,0.5714285714285714,0.0,0.05357142857142857,0.4216370213557839,0,0,18,1,8,22,3,0.7102263850734722,1,55395302-1595
nu,82.95618852459016,82.95618852459016,0.7096774193548387,0.7258064516129032,0.0,0.016129032258064516,0.05892556509887897,0,0,18,1,5,22,3,0.259924343054644,1,55396595-1595
nu,100.0,100.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.02857142857142857,0.09534625892455924,0,0,385,0,0,1724,257,0.0,0,54252232-1588
nu,74.1757142857143,78.755,0.4,0.4,0.0,0.27692307692307694,0.19462473604038075,11,1,456,1,1,967,110,1.0,1,54161741-1585
nu,91.69666666666669,91.69666666666669,0.46875,0.46875,0.0,0.03125,0.0,11,1,456,1,1,967,110,1.0,0,54171728-1585
nu,82.9014285714286,82.9014285714286,0.2,0.2,0.6666666666666666,0.04,0.12964074471043285,0,0,456,1,7,962,108,0.2607392555348897,1,50195956-1553
nu,97.7025,100.0,0.5,0.5,1.0,0.16666666666666666,0.37796447300922725,0,0,456,1,8,956,106,0.0,0,49091207-1540
nu,54.18500000000003,69.78833333333336,0.4180327868852459,0.4262295081967213,0.0,0.21311475409836064,0.3236694374850748,0,0,456,1,4,955,105,0.0,1,48268336-1539
nu,75.76500000000001,75.76500000000001,0.4444444444444444,0.5,1.0,0.05555555555555555,0.2182178902359924,6,1,456,1,25,955,105,0.0,0,48268447-1539
nu,86.70466666666667,86.70466666666667,0.48148148148148145,0.48148148148148145,0.6666666666666666,0.037037037037037035,0.16609095970747995,4,1,456,1,55,955,105,0.0,1,50041773-1539
nu,94.30000000000001,94.30000000000001,0.5555555555555556,0.5555555555555556,1.0,0.1111111111111111,0.19245008972987526,0,0,315,1,4,537,66,0.0,1,50041861-1539
nu,47.83250000000001,47.83250000000001,0.6875,0.6875,0.0,0.0625,0.5222329678670935,0,0,315,1,1,537,66,0.0,1,50042080-1539
nu,79.09150000000001,79.09150000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.037037037037037035,0.13608276348795434,0,0,315,1,1,537,66,0.0,1,50042559-1539
nu,63.381071428571445,63.381071428571445,0.5641025641025641,0.5641025641025641,0.5,0.02564102564102564,0.17251638983558854,6,1,315,1,35,537,66,0.7063838571409432,1,50042801-1539
nu,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2,1,456,1,14,955,105,0.0,1,50043006-1539
nu,35.60500000000002,35.60500000000002,0.0,0.0,0.0,0.3333333333333333,0.24999999999999994,5,1,456,1,11,955,105,0.0,1,50044764-1539
nu,87.94500000000002,87.94500000000002,0.5384615384615384,0.5384615384615384,0.5,0.07692307692307693,0.16666666666666669,5,1,456,1,11,955,105,0.0,1,50044904-1539
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0,0,456,1,1,955,105,0.0,1,50045588-1539
nu,84.34803571428574,84.34803571428574,0.4634146341463415,0.4634146341463415,0.5,0.024390243902439025,0.09335200560186732,4,1,359,1,4,14,4,0.27099707098915315,1,45928044-1520
nu,78.87285714285717,78.87285714285717,0.8571428571428571,0.8571428571428571,1.0,0.14285714285714285,0.1889822365046136,0,0,26,1,4,25,2,0.0,1,42392621-1497
nu,94.77772727272728,94.77772727272728,0.6285714285714286,0.6428571428571429,0.3333333333333333,0.014285714285714285,0.13710212427677043,0,0,60,1,17,299,60,0.0,1,40718983-1489
nu,63.84279411764709,63.84279411764709,0.35,0.4,0.0,0.05,0.08333333333333333,1,1,111,0,0,16,3,0.952699082494256,1,40722368-1489
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0,54,1,1,30,3,0.0,1,39763451-1480
nu,100.0,100.0,0.5,0.5,1.0,0.1,0.2357022603955158,2,1,511,1,39,929,100,0.9275657043816908,1,39406900-1474
nu,100.0,100.0,0.2,0.2,0.0,0.2,0.11547005383792514,33,1,385,1,39,1722,255,0.47382622433355764,1,39407088-1474
nu,69.99384615384618,69.99384615384618,0.4666666666666667,0.4666666666666667,1.0,0.06666666666666667,0.2581988897471611,2,1,511,1,39,929,100,0.9275657043816908,1,39407144-1474
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,111,1,2,12,1,0.0,1,38135013-1461
nu,100.0,100.0,0.43478260869565216,0.43478260869565216,0.5,0.21739130434782608,0.15811388300841897,1,1,28,1,12,130,3,0.18410952486916224,1,37653344-1455
nu,100.0,98.31540322580649,0.5428571428571428,0.5428571428571428,0.0,0.05714285714285714,0.17407765595569785,0,0,28,1,3,130,3,0.0,0,37655417-1455
nu,83.46583333333336,83.46583333333336,0.41379310344827586,0.41379310344827586,0.0,0.034482758620689655,0.0,1,1,28,1,3,130,3,0.0,1,37656641-1455
nu,98.49736842105266,98.49736842105266,0.7368421052631579,0.7368421052631579,1.0,0.05263157894736842,0.3077935056255462,0,0,370,1,10,2149,289,0.418453802634951,1,37755445-1455
nu,84.45000000000003,84.45000000000003,0.625,0.625,0.5,0.0625,0.14433756729740646,0,0,315,1,4,453,54,0.5184360777979711,1,37360613-1443
nu,100.0,100.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.0,0,0,315,1,4,453,54,0.5184360777979711,1,37360629-1443
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,36,1,511,1,68,910,98,0.8703155302324018,1,37020296-1442
nu,100.0,100.0,0.72,0.72,0.5,0.04,0.33541019662496846,36,1,511,1,68,910,98,0.8703155302324018,1,37020435-1442
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,37,1,315,1,40,444,53,1.0,1,37021367-1442
nu,77.12483870967742,77.12483870967742,0.59375,0.59375,0.0,0.03125,0.21693045781865614,37,1,315,1,40,444,53,1.0,1,37021656-1442
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,511,1,7,887,92,0.5575603979967406,1,35006252-1432
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.18257418583505536,0,0,511,1,7,887,92,0.5575603979967406,1,35006424-1432
nu,64.66285714285716,64.66285714285716,0.5909090909090909,0.5909090909090909,0.0,0.045454545454545456,0.23570226039551587,0,0,511,1,15,887,92,0.22904130536577982,1,35006960-1432
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,370,1,29,2074,276,0.870825550984058,1,34578448-1427
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,315,1,3,420,46,0.338501600193165,1,34584884-1427
nu,73.84500000000001,97.025,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.19069251784911848,0,0,315,1,11,399,44,0.0,1,34067939-1422
nu,100.0,100.0,0.5,0.5,0.0,0.16666666666666666,0.20412414523193154,0,0,370,1,2,2061,274,0.0,1,34065670-1421
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,370,1,3,2061,274,0.0,1,34067271-1421
nu,100.0,100.0,0.6428571428571429,0.6428571428571429,0.0,0.07142857142857142,0.0,0,0,511,1,2,816,88,0.0,1,34068341-1421
nu,90.95857142857145,90.95857142857145,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.0,0,0,456,1,2,907,96,0.0,1,34072707-1421
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,6,1,370,1,38,2051,272,0.6584467960099718,1,33938377-1415
nu,72.61545454545457,72.61545454545457,0.4166666666666667,0.4166666666666667,0.0,0.08333333333333333,0.08006407690254358,1,1,456,1,10,894,93,0.836536287714123,1,33872063-1412
nu,85.39178571428573,85.39178571428573,0.425531914893617,0.425531914893617,0.5,0.02127659574468085,0.2869984013336701,0,0,315,1,2,384,40,0.0,1,33828262-1410
nu,55.40500000000003,55.40500000000003,0.4772727272727273,0.4772727272727273,0.5,0.022727272727272728,0.15861031714362886,0,0,315,1,1,384,40,0.0,1,33828377-1410
nu,82.29666666666668,82.29666666666668,0.5555555555555556,0.5555555555555556,0.0,0.037037037037037035,0.0,3,1,511,1,24,797,84,0.0,1,33828865-1410
nu,43.963076923076954,43.963076923076954,0.2,0.2,0.0,0.06666666666666667,0.0,0,0,315,1,1,384,40,0.0,1,33829032-1410
nu,66.7871428571429,66.7871428571429,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,0.07715167498104596,5,1,511,1,4,785,82,0.0,1,33624099-1408
nu,0.0,36.62000000000003,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.5962847939999439,0,0,315,1,4,372,38,0.0,1,33624199-1408
nu,87.94500000000002,87.94500000000002,0.125,0.125,0.0,0.125,0.0,8,1,315,1,29,363,36,0.0,1,33278732-1405
nu,100.0,100.0,0.6,0.6,1.0,0.2,0.0,8,1,315,1,29,363,36,0.0,1,33278914-1405
nu,86.70500000000001,86.70500000000001,0.6,0.6,0.0,0.1,0.21081851067789195,0,0,370,1,1,2017,262,0.5200509674923438,1,33359329-1398
nu,36.62000000000003,36.62000000000003,0.0,0.0,0.0,1.0,0.0,7,1,456,1,6,683,78,0.0,1,32076308-1384
nu,54.72500000000002,54.72500000000002,0.0,0.0,1.0,0.25,0.35355339059327373,16,1,456,1,38,683,78,0.2492781385838322,1,32161518-1384
nu,95.4632142857143,95.4632142857143,0.4166666666666667,0.4166666666666667,0.5,0.041666666666666664,0.1796053020267749,5,1,511,1,2,726,78,0.0,1,31933950-1382
nu,100.0,100.0,0.5238095238095238,0.5238095238095238,0.0,0.047619047619047616,0.13912166872805048,1,1,511,1,4,726,78,0.0,1,31934059-1382
nu,36.62000000000003,36.62000000000003,0.0,0.0,0.0,1.0,0.0,6,1,456,1,45,664,76,0.42474505339960417,1,31767096-1376
nu,100.0,100.0,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.0,11,1,370,1,100,1813,249,0.8864769585615967,1,31772502-1376
nu,97.025,97.025,0.2,0.2,0.0,0.2,0.0,0,0,315,1,7,158,20,0.0,1,31435002-1369
nu,100.0,100.0,0.3684210526315789,0.3684210526315789,0.0,0.21052631578947367,0.16178755723235852,10,1,370,1,86,1799,245,0.4260281030760912,0,31435121-1369
nu,88.33754901960786,88.33754901960786,0.5526315789473685,0.5526315789473685,0.6666666666666666,0.02631578947368421,0.06741998624632421,0,0,20,1,1,117,5,0.0,0,31340262-1365
nu,72.51060344827589,72.51060344827589,0.5,0.5,0.5,0.03125,0.36084391824351614,8,1,20,1,56,117,5,0.0,1,31340919-1365
nu,100.0,100.0,0.375,0.375,1.0,0.125,0.15811388300841897,8,1,20,1,56,117,5,0.0,1,31341214-1365
nu,97.025,97.025,0.5,0.5,1.0,0.25,0.0,0,0,456,1,1,644,69,0.576206912029155,1,29971636-1341
nu,0.0,33.57500000000002,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.4045199174779452,10,1,370,1,82,1753,238,0.33924972233852685,1,29890952-1339
nu,67.37285714285714,67.37285714285714,0.48717948717948717,0.48717948717948717,1.0,0.02564102564102564,0.17817416127494956,0,0,60,1,3,293,58,0.0,1,30073903-1339
nu,80.25000000000004,80.25000000000004,0.48,0.52,0.0,0.04,0.6885303726590962,4,1,511,1,59,676,66,0.581421938304522,0,29440876-1332
nu,85.07411764705884,85.07411764705884,0.6470588235294118,0.6470588235294118,1.0,0.058823529411764705,0.46188021535170054,3,1,315,1,54,116,10,0.5507601145155236,1,29441472-1332
nu,83.74867647058825,83.74867647058825,0.5555555555555556,0.5555555555555556,1.0,0.05555555555555555,0.20225995873897262,3,1,315,1,54,116,10,0.5507601145155236,1,29441901-1332
nu,86.70500000000001,100.0,0.2857142857142857,0.2857142857142857,0.0,0.6190476190476191,0.5714285714285714,0,0,315,1,1,11,3,0.0,1,27433948-1311
nu,83.85357142857143,87.99727272727276,0.3333333333333333,0.3333333333333333,0.0,0.38095238095238093,0.1091089451179962,1,1,456,1,8,520,57,0.0,1,27435678-1311
nu,87.1588392857143,87.1588392857143,0.5811965811965812,0.5811965811965812,0.0,0.008547008547008548,0.21320071635561044,0,0,456,1,11,401,36,0.0,0,22730522-1244
nu,100.0,100.0,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.22360679774997896,0,0,370,1,37,1573,200,0.0,1,22597964-1236
nu,91.84272727272729,91.84272727272729,0.5833333333333334,0.5833333333333334,0.0,0.041666666666666664,0.20701966780270625,6,1,511,1,16,337,29,0.8979742507595518,1,22319718-1221
nu,69.78500000000001,66.10000000000002,0.38461538461538464,0.38461538461538464,0.0,0.15384615384615385,0.03940552031195503,0,0,370,1,2,1155,187,0.0,0,22124723-1217
nu,91.53347826086959,100.0,0.52,0.52,0.0,0.16,0.10241831129983785,3,1,370,1,19,1129,183,0.0,1,21702909-1208
nu,60.19176470588238,100.0,0.47619047619047616,0.47619047619047616,0.0,0.23809523809523808,0.457495710997814,10,1,370,1,52,1042,173,0.7990141709132553,1,21484098-1194
nu,56.252000000000024,76.82043478260871,0.39285714285714285,0.39285714285714285,1.0,0.17857142857142858,0.22645540682891918,16,1,456,1,12,194,10,0.7551668864607765,1,21271292-1189
nu,63.600714285714304,76.3219230769231,0.463768115942029,0.463768115942029,0.0,0.15942028985507245,0.23756554836659946,10,1,370,1,32,940,166,0.776603667167099,1,21035251-1182
nu,100.0,99.4098484848485,0.42424242424242425,0.45454545454545453,0.3333333333333333,0.24242424242424243,0.3296902366978935,0,0,456,1,6,150,6,0.0,1,20615266-1179
nu,100.0,100.0,0.5,0.5,0.0,0.0,0.10127393670836667,0,0,456,1,6,150,6,0.0,1,20616248-1179
nu,89.89642857142859,95.165,0.5882352941176471,0.5882352941176471,0.0,0.4117647058823529,0.2721655269759086,3,1,370,1,13,917,165,0.35445877847928337,1,20648670-1179
nu,90.935,90.935,0.6666666666666666,0.6666666666666666,0.5,0.047619047619047616,0.1543033499620919,0,0,370,1,24,736,151,0.0,1,19946637-1161
nu,100.0,100.0,0.6,0.6,0.0,0.2,0.0,0,0,370,1,4,736,151,0.0,1,19946679-1161
nu,87.30000000000003,87.30000000000003,0.5384615384615384,0.5384615384615384,1.0,0.038461538461538464,0.18394180184548975,0,0,60,1,6,281,55,0.0,0,19570932-1154
nu,55.40350000000004,74.27000000000001,0.375,0.375,0.5,0.4375,0.2858309752375147,0,0,385,1,13,1660,241,0.0,1,19087261-1140
nu,90.95857142857145,89.6067307692308,0.4117647058823529,0.4117647058823529,0.0,0.11764705882352941,0.16222142113076252,0,0,385,1,13,1660,241,0.0,1,19087394-1140
nu,69.78500000000001,89.60000000000004,0.5416666666666666,0.5416666666666666,1.0,0.20833333333333334,0.1342312110428049,0,0,385,1,13,1660,241,0.0,1,19094167-1140
nu,29.57676470588237,29.57676470588237,0.38823529411764707,0.4,0.0,0.011764705882352941,0.24747528995589838,9,1,497,1,9,834,129,0.0,1,19109253-1140
nu,60.23230769230773,77.1025,0.45714285714285713,0.45714285714285713,0.5,0.4857142857142857,0.25916052767440806,2,1,370,1,35,690,142,0.0,1,18657576-1131
nu,52.14334745762713,64.66285714285716,0.5072463768115942,0.5072463768115942,0.0,0.2898550724637681,0.16824404674701443,3,1,497,1,8,805,124,0.6744295805990699,1,18660246-1131
nu,97.0014285714286,97.0014285714286,0.4,0.4,0.5,0.0,0.048795003647426664,0,0,385,1,6,1629,235,0.0,0,18663565-1131
nu,100.0,100.0,0.46153846153846156,0.46153846153846156,1.0,0.2692307692307692,0.20965696734438366,0,0,385,1,22,1606,230,0.0,0,18548980-1125
nu,85.16499999999999,90.05058823529413,0.6,0.6,1.0,0.1,0.16116459280507606,4,1,370,1,47,668,136,0.0,1,18460504-1119
nu,81.13641304347829,84.15181818181821,0.48,0.48,0.0,0.08,0.12379689211803459,4,1,370,1,47,668,136,0.0,1,18461170-1119
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.10540925533894598,0,0,370,1,18,642,127,0.0,1,18402145-1100
nu,100.0,NaN,0.0,0.5,1.0,1.0,0.23570226039551587,0,0,385,1,61,1574,221,0.0,1,18921203-1100
nu,90.935,93.70161764705884,0.4444444444444444,0.4444444444444444,1.0,0.2962962962962963,0.11219363880101486,0,0,385,0,0,1532,217,0.0,1,17872696-1095
nu,95.93928571428573,95.93928571428573,0.375,0.4375,1.0,0.0625,0.22645540682891918,3,1,161,1,3,58,11,0.7516529827025858,1,17369916-1073
nu,71.06500000000001,75.70750000000002,0.36363636363636365,0.36363636363636365,1.0,0.36363636363636365,0.445435403187374,0,0,0,1,2,41,3,0.0,0,63040952-1742
nu,68.93950000000002,67.75500000000001,0.23333333333333334,0.23333333333333334,0.0,0.06666666666666667,0.06622661785325219,0,0,641,1,1,37,13,0.02495239327455351,1,63041774-1742
nu,85.16499999999999,100.0,0.3333333333333333,0.3333333333333333,0.0,0.5416666666666666,0.3803194146278325,2,1,44,1,37,139,44,0.0,1,62066961-1733
nu,100.0,100.0,0.2631578947368421,0.2631578947368421,0.0,0.10526315789473684,0.0,2,1,44,1,37,139,44,0.0,0,62069524-1733
nu,45.64500000000001,45.64500000000001,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.18257418583505536,0,0,0,1,1,81,22,0.0,1,61581964-1714
nu,78.87285714285717,78.87285714285717,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.2182178902359924,3,1,146,1,54,151,52,0.0,1,61333312-1709
nu,39.789038461538496,75.6864285714286,0.5060240963855421,0.5301204819277109,0.5,0.2289156626506024,0.09375732507716866,26,1,824,1,23,1599,276,0.9999999999999999,1,61104603-1700
nu,57.15369565217392,72.53342105263161,0.5272727272727272,0.5454545454545454,0.0,0.2545454545454545,0.28005601680560194,26,1,824,1,23,1599,276,0.9999999999999999,1,61104950-1700
nu,100.0,100.0,0.5,0.5,1.0,0.16666666666666666,0.08006407690254358,0,0,0,1,28,74,17,0.0,1,60961367-1697
nu,100.0,100.0,1.0,1.0,1.0,0.5,0.1386750490563073,0,0,0,1,28,74,17,0.0,1,60961401-1697
nu,100.0,100.0,0.5,0.5,1.0,0.1,0.11396057645963795,0,0,0,1,29,68,15,0.0,0,60766099-1690
nu,83.0092307692308,83.0092307692308,0.5384615384615384,0.5384615384615384,0.0,0.07692307692307693,0.0,2,1,44,1,27,112,33,0.0,1,60755659-1689
nu,99.39500000000001,98.49736842105266,0.4090909090909091,0.4090909090909091,0.0,0.09090909090909091,0.0,0,0,0,1,26,64,13,0.0,1,60736152-1688
nu,100.0,100.0,0.5,0.5,0.0,0.125,0.0,10,1,824,1,29,1589,273,0.0,1,60659192-1684
nu,52.86500000000001,52.86500000000001,0.2857142857142857,0.2857142857142857,0.5,0.047619047619047616,0.08058229640253803,10,1,824,1,28,1584,272,0.0,1,60633774-1683
nu,54.812692307692316,54.812692307692316,0.4909090909090909,0.4909090909090909,0.0,0.01818181818181818,0.10206207261596574,11,1,824,1,82,1584,272,0.8405168366635487,1,60655089-1683
nu,100.0,100.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0,0,0,1,5,43,6,0.0,1,60489793-1673
nu,100.0,100.0,0.5714285714285714,0.5714285714285714,0.0,0.14285714285714285,0.0,2,1,824,1,5,1578,268,0.9233784927694011,1,60492817-1673
nu,95.955,95.68818181818183,0.6428571428571429,0.6428571428571429,1.0,0.14285714285714285,0.1025978352085154,1,1,44,1,3,86,25,0.7496112034135786,1,60468974-1670
nu,82.39000000000001,82.39000000000001,0.625,0.625,1.0,0.125,0.06565321642986127,0,0,0,1,6,24,3,0.0,1,60314304-1668
nu,100.0,100.0,0.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.15075567228888181,0,0,0,1,15,24,3,0.0,1,60315494-1668
nu,63.10363636363638,83.32400000000003,0.46153846153846156,0.5128205128205128,0.0,0.358974358974359,0.3999999999999999,0,0,146,1,12,96,29,0.0,1,60323812-1668
nu,78.24500000000002,78.24500000000002,0.47619047619047616,0.47619047619047616,0.0,0.047619047619047616,0.08512565307587487,0,0,44,1,9,71,23,0.7826451023071447,1,60325403-1668
nu,80.78500000000003,80.78500000000003,0.5,0.5,0.0,0.05,0.11952286093343936,0,0,824,1,6,1578,268,0.13258252147247765,1,60415167-1668
nu,63.62815789473686,66.64503424657538,0.611764705882353,0.6235294117647059,0.0,0.047058823529411764,0.15891043154093207,0,0,824,1,4,1578,268,0.6974531980352185,1,60415581-1668
nu,67.53135135135136,73.08026119402986,0.4588235294117647,0.4823529411764706,0.0,0.16470588235294117,0.19166296949998196,0,0,824,1,8,1578,268,0.8251369970070347,0,60416233-1668
nu,55.28714285714287,55.28714285714287,0.5428571428571428,0.5714285714285714,0.0,0.02857142857142857,0.0890870806374748,0,0,824,1,8,1578,268,0.8251369970070347,0,60416322-1668
nu,85.78250000000001,82.4775,0.5283018867924528,0.5283018867924528,0.0,0.09433962264150944,0.10660035817780521,18,1,824,1,65,1578,268,0.8365390821372013,0,60416676-1668
nu,100.0,100.0,0.5,0.5,0.0,0.5,0.0,8,1,824,1,31,1578,268,0.6554021378287586,1,60416813-1668
nu,100.0,100.0,0.5,0.5,0.0,0.5,0.0,9,1,824,1,31,1578,268,0.6554021378287586,1,60416834-1668
nu,100.0,100.0,0.5,0.5,0.0,0.5,0.0,8,1,824,1,29,1578,268,0.6554021378287586,1,60416852-1668
nu,79.5575,89.51692307692309,0.3684210526315789,0.3684210526315789,0.0,0.3157894736842105,0.06482037235521643,26,1,824,1,20,1578,268,0.0,1,60416998-1668
nu,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10,1,824,1,26,1578,268,0.0,1,60417175-1668
nu,100.0,100.0,0.5833333333333334,0.5833333333333334,1.0,0.041666666666666664,0.12964074471043285,1,1,824,1,3,1563,267,0.11902503674621917,0,60301727-1667
nu,100.0,100.0,0.6,0.6,1.0,0.2,0.12309149097933275,1,1,824,1,3,1563,267,0.10811798054391776,1,60302005-1667
